,chr,start,end
12237,chr9,29248000,29260800
12238,chr9,29286400,29299200
12239,chr9,29299200,29312000
12240,chr9,29312000,29324800
12241,chr9,29324800,29337600
12242,chr9,29337600,29350400
12243,chr9,29350400,29363200
12244,chr9,29363200,29376000
12245,chr9,29376000,29388800
12246,chr9,29388800,29401600
12247,chr9,29414400,29427200
12248,chr9,29427200,29440000
12249,chr9,29465600,29478400
12250,chr9,29504000,29516800
12251,chr9,29516800,29529600
12252,chr9,29529600,29542400
12253,chr9,29542400,29555200
12254,chr9,29555200,29568000
12255,chr9,29568000,29580800
12256,chr9,29580800,29593600
12257,chr9,29593600,29606400
12258,chr9,29606400,29619200
12259,chr9,29619200,29632000
12260,chr9,29632000,29644800
12261,chr9,29644800,29657600
12262,chr9,29657600,29670400
12263,chr9,29670400,29683200
12264,chr9,29683200,29696000
12265,chr9,29696000,29708800
12266,chr9,29708800,29721600
12267,chr9,29721600,29734400
12268,chr9,29734400,29747200
12269,chr9,29747200,29760000
12270,chr9,29760000,29772800
12271,chr9,29772800,29785600
12272,chr9,29785600,29798400
12273,chr9,29798400,29811200
12274,chr9,29811200,29824000
12275,chr9,29824000,29836800
12276,chr9,29836800,29849600
12277,chr9,29862400,29875200
12278,chr9,29875200,29888000
12279,chr9,29888000,29900800
12280,chr9,29900800,29913600
12281,chr9,29913600,29926400
12282,chr9,29926400,29939200
12283,chr9,29939200,29952000
12284,chr9,29952000,29964800
12285,chr9,29964800,29977600
12286,chr9,29977600,29990400
12287,chr9,29990400,30003200
12288,chr9,30003200,30016000
12289,chr9,30016000,30028800
12290,chr9,30028800,30041600
12291,chr9,30041600,30054400
12292,chr9,30080000,30092800
12293,chr9,30092800,30105600
12294,chr9,30118400,30131200
12295,chr9,30131200,30144000
12296,chr9,30144000,30156800
12297,chr9,30156800,30169600
12298,chr9,30169600,30182400
12299,chr9,30182400,30195200
12300,chr9,30195200,30208000
12301,chr9,30208000,30220800
12302,chr9,30220800,30233600
12303,chr9,30259200,30272000
12304,chr9,30272000,30284800
12305,chr9,30284800,30297600
12306,chr9,30297600,30310400
12307,chr9,30310400,30323200
12308,chr9,30323200,30336000
12309,chr9,30336000,30348800
12310,chr9,30348800,30361600
12311,chr9,30361600,30374400
12312,chr9,30374400,30387200
12313,chr9,30387200,30400000
12314,chr9,30400000,30412800
12315,chr9,30412800,30425600
12316,chr9,30451200,30464000
12317,chr9,30464000,30476800
12318,chr9,30476800,30489600
12319,chr9,30489600,30502400
12320,chr9,30515200,30528000
12321,chr9,30566400,30579200
12322,chr9,30579200,30592000
12323,chr9,30604800,30617600
12324,chr9,30617600,30630400
12325,chr9,30630400,30643200
12326,chr9,30643200,30656000
12327,chr9,30656000,30668800
12328,chr9,30668800,30681600
12329,chr9,30681600,30694400
12330,chr9,30694400,30707200
12331,chr9,30707200,30720000
12332,chr9,30720000,30732800
12333,chr9,30732800,30745600
12334,chr9,30771200,30784000
12335,chr9,30796800,30809600
12336,chr9,30809600,30822400
12337,chr9,30822400,30835200
12338,chr9,30835200,30848000
12339,chr9,30848000,30860800
12340,chr9,30873600,30886400
12341,chr9,30886400,30899200
12342,chr9,30899200,30912000
12343,chr9,30937600,30950400
12344,chr9,30950400,30963200
12345,chr9,30963200,30976000
12346,chr9,30976000,30988800
12347,chr9,30988800,31001600
12348,chr9,31001600,31014400
12349,chr9,31014400,31027200
12350,chr9,31027200,31040000
12351,chr9,31040000,31052800
12352,chr9,31065600,31078400
12353,chr9,31078400,31091200
12354,chr9,31091200,31104000
12355,chr9,31104000,31116800
12356,chr9,31116800,31129600
12357,chr9,31129600,31142400
12358,chr9,31142400,31155200
12359,chr9,31168000,31180800
12360,chr9,31180800,31193600
12361,chr9,31193600,31206400
12362,chr9,31206400,31219200
12363,chr9,31232000,31244800
12364,chr9,31244800,31257600
12365,chr9,31257600,31270400
12366,chr9,31270400,31283200
12367,chr9,31283200,31296000
12368,chr9,31308800,31321600
12369,chr9,31321600,31334400
12370,chr9,31334400,31347200
12371,chr9,31347200,31360000
12372,chr9,31360000,31372800
12373,chr9,31372800,31385600
12374,chr9,31385600,31398400
12375,chr9,31398400,31411200
12376,chr9,31411200,31424000
12377,chr9,31424000,31436800
12378,chr9,31449600,31462400
12379,chr9,31462400,31475200
12380,chr9,31475200,31488000
12381,chr9,31488000,31500800
12382,chr9,31500800,31513600
12383,chr9,31513600,31526400
12384,chr9,31526400,31539200
12385,chr9,31539200,31552000
12386,chr9,31552000,31564800
12387,chr9,31564800,31577600
12388,chr9,31603200,31616000
12389,chr9,31628800,31641600
12390,chr9,31641600,31654400
12391,chr9,31654400,31667200
12392,chr9,31667200,31680000
12393,chr9,31680000,31692800
12394,chr9,31692800,31705600
12395,chr9,31705600,31718400
12396,chr9,31718400,31731200
12397,chr9,31731200,31744000
12398,chr9,31744000,31756800
12399,chr9,31756800,31769600
12400,chr9,31769600,31782400
12401,chr9,31782400,31795200
12402,chr9,31795200,31808000
12403,chr9,31808000,31820800
12404,chr9,31820800,31833600
12405,chr9,31833600,31846400
12406,chr9,31846400,31859200
12407,chr9,31859200,31872000
12408,chr9,31897600,31910400
12409,chr9,31910400,31923200
12410,chr9,31936000,31948800
12411,chr9,31948800,31961600
12412,chr9,31961600,31974400
12413,chr9,31974400,31987200
12414,chr9,31987200,32000000
12415,chr9,32000000,32012800
12416,chr9,32012800,32025600
12417,chr9,32025600,32038400
12418,chr9,32038400,32051200
12419,chr9,32051200,32064000
12420,chr9,32076800,32089600
12421,chr9,32115200,32128000
12422,chr9,32128000,32140800
12423,chr9,32166400,32179200
12424,chr9,32192000,32204800
12425,chr9,32243200,32256000
12426,chr9,32256000,32268800
12427,chr9,32268800,32281600
12428,chr9,32281600,32294400
12429,chr9,32294400,32307200
12430,chr9,32307200,32320000
12431,chr9,32320000,32332800
12432,chr9,32332800,32345600
12433,chr9,32345600,32358400
12434,chr9,32358400,32371200
12435,chr9,32371200,32384000
12436,chr9,32384000,32396800
12437,chr9,32396800,32409600
12438,chr9,32409600,32422400
12439,chr9,32422400,32435200
12440,chr9,32435200,32448000
12441,chr9,32448000,32460800
12442,chr9,32460800,32473600
12443,chr9,32473600,32486400
12444,chr9,32486400,32499200
12445,chr9,32499200,32512000
12446,chr9,32512000,32524800
12447,chr9,32524800,32537600
12448,chr9,32537600,32550400
12449,chr9,32550400,32563200
12450,chr9,32563200,32576000
12451,chr9,32576000,32588800
12452,chr9,32588800,32601600
12453,chr9,32601600,32614400
12454,chr9,32614400,32627200
12455,chr9,32627200,32640000
12456,chr9,32640000,32652800
12457,chr9,32652800,32665600
12458,chr9,32665600,32678400
12459,chr9,32678400,32691200
12460,chr9,32691200,32704000
12461,chr9,32716800,32729600
12462,chr9,32742400,32755200
12463,chr9,32755200,32768000
12464,chr9,32768000,32780800
12465,chr9,32780800,32793600
12466,chr9,32793600,32806400
12467,chr9,32806400,32819200
12468,chr9,32819200,32832000
12469,chr9,32832000,32844800
12470,chr9,32844800,32857600
12471,chr9,32857600,32870400
12472,chr9,32870400,32883200
12473,chr9,32883200,32896000
12474,chr9,32896000,32908800
12475,chr9,32908800,32921600
12476,chr9,32921600,32934400
12477,chr9,32934400,32947200
12478,chr9,32947200,32960000
12479,chr9,32972800,32985600
12480,chr9,32985600,32998400
12481,chr9,32998400,33011200
12482,chr9,33011200,33024000
12483,chr9,33024000,33036800
12484,chr9,33036800,33049600
12485,chr9,33049600,33062400
12486,chr9,33062400,33075200
12487,chr9,33075200,33088000
12488,chr9,33088000,33100800
12489,chr9,33100800,33113600
12490,chr9,33113600,33126400
12491,chr9,33126400,33139200
12492,chr9,33139200,33152000
12493,chr9,33152000,33164800
12494,chr9,33164800,33177600
12495,chr9,33177600,33190400
12496,chr9,33190400,33203200
12497,chr9,33203200,33216000
12498,chr9,33216000,33228800
12499,chr9,33228800,33241600
12500,chr9,33241600,33254400
12501,chr9,33254400,33267200
12502,chr9,33267200,33280000
12503,chr9,33280000,33292800
12504,chr9,33292800,33305600
12505,chr9,33305600,33318400
12506,chr9,33318400,33331200
12507,chr9,33331200,33344000
12508,chr9,33344000,33356800
12509,chr9,33356800,33369600
12510,chr9,33369600,33382400
12511,chr9,33382400,33395200
12512,chr9,33395200,33408000
12513,chr9,33408000,33420800
12514,chr9,33420800,33433600
12515,chr9,33433600,33446400
12516,chr9,33446400,33459200
12517,chr9,33459200,33472000
12518,chr9,33472000,33484800
12519,chr9,33484800,33497600
12520,chr9,33497600,33510400
12521,chr9,33510400,33523200
12522,chr9,33523200,33536000
12523,chr9,33536000,33548800
12524,chr9,33548800,33561600
12525,chr9,33561600,33574400
12526,chr9,33574400,33587200
12527,chr9,33587200,33600000
12528,chr9,33600000,33612800
12529,chr9,33612800,33625600
12530,chr9,33625600,33638400
12531,chr9,33638400,33651200
12532,chr9,33651200,33664000
12533,chr9,33664000,33676800
12534,chr9,33676800,33689600
12535,chr9,33689600,33702400
12536,chr9,33702400,33715200
12537,chr9,33715200,33728000
12538,chr9,33728000,33740800
12539,chr9,33740800,33753600
12540,chr9,33753600,33766400
12541,chr9,33766400,33779200
12542,chr9,33779200,33792000
12543,chr9,33792000,33804800
12544,chr9,33804800,33817600
12545,chr9,33817600,33830400
12546,chr9,33830400,33843200
12547,chr9,33843200,33856000
12548,chr9,33856000,33868800
12549,chr9,33868800,33881600
12550,chr9,33881600,33894400
12551,chr9,33894400,33907200
12552,chr9,33907200,33920000
12553,chr9,33920000,33932800
12554,chr9,33932800,33945600
12555,chr9,33945600,33958400
12556,chr9,33958400,33971200
12557,chr9,33971200,33984000
12558,chr9,33984000,33996800
12559,chr9,33996800,34009600
12560,chr9,34009600,34022400
12561,chr9,34022400,34035200
12562,chr9,34035200,34048000
12563,chr9,34048000,34060800
12564,chr9,34060800,34073600
12565,chr9,34073600,34086400
12566,chr9,34086400,34099200
12567,chr9,34099200,34112000
12568,chr9,34112000,34124800
12569,chr9,34124800,34137600
12570,chr9,34137600,34150400
12571,chr9,34150400,34163200
12572,chr9,34163200,34176000
12573,chr9,34176000,34188800
12574,chr9,34188800,34201600
12575,chr9,34201600,34214400
12576,chr9,34214400,34227200
12577,chr9,34227200,34240000
12578,chr9,34240000,34252800
12579,chr9,34252800,34265600
12580,chr9,34265600,34278400
12581,chr9,34278400,34291200
12582,chr9,34291200,34304000
12583,chr9,34304000,34316800
12584,chr9,34316800,34329600
12585,chr9,34329600,34342400
12586,chr9,34342400,34355200
12587,chr9,34355200,34368000
12588,chr9,34368000,34380800
12589,chr9,34380800,34393600
12590,chr9,34393600,34406400
12591,chr9,34406400,34419200
12592,chr9,34419200,34432000
12593,chr9,34432000,34444800
12594,chr9,34444800,34457600
12595,chr9,34457600,34470400
12596,chr9,34470400,34483200
12597,chr9,34483200,34496000
12598,chr9,34496000,34508800
12599,chr9,34508800,34521600
12600,chr9,34521600,34534400
12601,chr9,34534400,34547200
12602,chr9,34547200,34560000
12603,chr9,34560000,34572800
12604,chr9,34572800,34585600
12605,chr9,34585600,34598400
12606,chr9,34598400,34611200
12607,chr9,34611200,34624000
12608,chr9,34624000,34636800
12609,chr9,34636800,34649600
12610,chr9,34649600,34662400
12611,chr9,34662400,34675200
12612,chr9,34675200,34688000
12613,chr9,34688000,34700800
12614,chr9,34700800,34713600
12615,chr9,34713600,34726400
12616,chr9,34726400,34739200
12617,chr9,34739200,34752000
12618,chr9,34752000,34764800
12619,chr9,34764800,34777600
12620,chr9,34777600,34790400
12621,chr9,34790400,34803200
12622,chr9,34803200,34816000
12623,chr9,34816000,34828800
12624,chr9,34828800,34841600
12625,chr9,34841600,34854400
12626,chr9,34854400,34867200
12627,chr9,34867200,34880000
12628,chr9,34892800,34905600
12629,chr9,34905600,34918400
12630,chr9,34918400,34931200
12631,chr9,34931200,34944000
12632,chr9,34944000,34956800
12633,chr9,34956800,34969600
12634,chr9,34969600,34982400
12635,chr9,34982400,34995200
12636,chr9,34995200,35008000
12637,chr9,35008000,35020800
12638,chr9,35020800,35033600
12639,chr9,35033600,35046400
12640,chr9,35046400,35059200
12641,chr9,35059200,35072000
12642,chr9,35072000,35084800
12643,chr9,35084800,35097600
12644,chr9,35097600,35110400
12645,chr9,35110400,35123200
12646,chr9,35123200,35136000
12647,chr9,35136000,35148800
12648,chr9,35148800,35161600
12649,chr9,35161600,35174400
12650,chr9,35174400,35187200
12651,chr9,35187200,35200000
12652,chr9,35200000,35212800
12653,chr9,35212800,35225600
12654,chr9,35225600,35238400
12655,chr9,35238400,35251200
12656,chr9,35251200,35264000
12657,chr9,35264000,35276800
12658,chr9,35276800,35289600
12659,chr9,35289600,35302400
12660,chr9,35302400,35315200
12661,chr9,35315200,35328000
12662,chr9,35328000,35340800
12663,chr9,35340800,35353600
12664,chr9,35353600,35366400
12665,chr9,35366400,35379200
12666,chr9,35379200,35392000
12667,chr9,35392000,35404800
12668,chr9,35404800,35417600
12669,chr9,35417600,35430400
12670,chr9,35430400,35443200
12671,chr9,35443200,35456000
12672,chr9,35456000,35468800
12673,chr9,35468800,35481600
12674,chr9,35481600,35494400
12675,chr9,35494400,35507200
12676,chr9,35507200,35520000
12677,chr9,35520000,35532800
12678,chr9,35532800,35545600
12679,chr9,35545600,35558400
12680,chr9,35558400,35571200
12681,chr9,35571200,35584000
12682,chr9,35584000,35596800
12683,chr9,35596800,35609600
12684,chr9,35609600,35622400
12685,chr9,35622400,35635200
12686,chr9,35635200,35648000
12687,chr9,35648000,35660800
12688,chr9,35660800,35673600
12689,chr9,35673600,35686400
12690,chr9,35686400,35699200
12691,chr9,35699200,35712000
12692,chr9,35712000,35724800
12693,chr9,35724800,35737600
12694,chr9,35737600,35750400
12695,chr9,35750400,35763200
12696,chr9,35763200,35776000
12697,chr9,35776000,35788800
12698,chr9,35788800,35801600
12699,chr9,35801600,35814400
12700,chr9,35814400,35827200
12701,chr9,35827200,35840000
12702,chr9,35840000,35852800
12703,chr9,35852800,35865600
12704,chr9,35865600,35878400
12705,chr9,35878400,35891200
12706,chr9,35891200,35904000
12707,chr9,35904000,35916800
12708,chr9,35916800,35929600
12709,chr9,35929600,35942400
12710,chr9,35942400,35955200
12711,chr9,35955200,35968000
12712,chr9,35968000,35980800
12713,chr9,35980800,35993600
12714,chr9,35993600,36006400
12715,chr9,36006400,36019200
12716,chr9,36019200,36032000
12717,chr9,36032000,36044800
12718,chr9,36044800,36057600
12719,chr9,36057600,36070400
12720,chr9,36070400,36083200
12721,chr9,36083200,36096000
12722,chr9,36096000,36108800
12723,chr9,36108800,36121600
12724,chr9,36121600,36134400
12725,chr9,36134400,36147200
12726,chr9,36147200,36160000
12727,chr9,36160000,36172800
12728,chr9,36172800,36185600
12729,chr9,36185600,36198400
12730,chr9,36198400,36211200
12731,chr9,36211200,36224000
12732,chr9,36224000,36236800
12733,chr9,36236800,36249600
12734,chr9,36249600,36262400
12735,chr9,36262400,36275200
12736,chr9,36275200,36288000
12737,chr9,36288000,36300800
12738,chr9,36300800,36313600
12739,chr9,36313600,36326400
12740,chr9,36326400,36339200
12741,chr9,36339200,36352000
12742,chr9,36352000,36364800
12743,chr9,36364800,36377600
12744,chr9,36377600,36390400
12745,chr9,36390400,36403200
12746,chr9,36403200,36416000
12747,chr9,36416000,36428800
12748,chr9,36428800,36441600
12749,chr9,36441600,36454400
12750,chr9,36454400,36467200
12751,chr9,36467200,36480000
12752,chr9,36480000,36492800
12753,chr9,36492800,36505600
12754,chr9,36505600,36518400
12755,chr9,36518400,36531200
12756,chr9,36531200,36544000
12757,chr9,36544000,36556800
12758,chr9,36556800,36569600
12759,chr9,36569600,36582400
12760,chr9,36582400,36595200
12761,chr9,36595200,36608000
12762,chr9,36608000,36620800
12763,chr9,36620800,36633600
12764,chr9,36633600,36646400
12765,chr9,36646400,36659200
12766,chr9,36659200,36672000
12767,chr9,36672000,36684800
12768,chr9,36684800,36697600
12769,chr9,36697600,36710400
12770,chr9,36710400,36723200
12771,chr9,36723200,36736000
12772,chr9,36736000,36748800
12773,chr9,36748800,36761600
12774,chr9,36761600,36774400
12775,chr9,36774400,36787200
12776,chr9,36787200,36800000
12777,chr9,36800000,36812800
12778,chr9,36812800,36825600
12779,chr9,36825600,36838400
12780,chr9,36838400,36851200
12781,chr9,36851200,36864000
12782,chr9,36864000,36876800
12783,chr9,36876800,36889600
12784,chr9,36889600,36902400
12785,chr9,36902400,36915200
12786,chr9,36915200,36928000
12787,chr9,36928000,36940800
12788,chr9,36940800,36953600
12789,chr9,36953600,36966400
12790,chr9,36966400,36979200
12791,chr9,36979200,36992000
12792,chr9,36992000,37004800
12793,chr9,37004800,37017600
12794,chr9,37017600,37030400
12795,chr9,37030400,37043200
12796,chr9,37043200,37056000
12797,chr9,37056000,37068800
12798,chr9,37068800,37081600
12799,chr9,37081600,37094400
12800,chr9,37094400,37107200
12801,chr9,37107200,37120000
12802,chr9,37120000,37132800
12803,chr9,37132800,37145600
12804,chr9,37145600,37158400
12805,chr9,37158400,37171200
12806,chr9,37171200,37184000
12807,chr9,37184000,37196800
12808,chr9,37196800,37209600
12809,chr9,37209600,37222400
12810,chr9,37222400,37235200
12811,chr9,37235200,37248000
12812,chr9,37248000,37260800
12813,chr9,37260800,37273600
12814,chr9,37273600,37286400
12815,chr9,37286400,37299200
12816,chr9,37299200,37312000
12817,chr9,37312000,37324800
12818,chr9,37337600,37350400
12819,chr9,37350400,37363200
12820,chr9,37363200,37376000
12821,chr9,37376000,37388800
12822,chr9,37388800,37401600
12823,chr9,37401600,37414400
12824,chr9,37414400,37427200
12825,chr9,37427200,37440000
12826,chr9,37440000,37452800
12827,chr9,37452800,37465600
12828,chr9,37465600,37478400
12829,chr9,37478400,37491200
12830,chr9,37491200,37504000
12831,chr9,37504000,37516800
12832,chr9,37516800,37529600
12833,chr9,37529600,37542400
12834,chr9,37542400,37555200
12835,chr9,37555200,37568000
12836,chr9,37568000,37580800
12837,chr9,37580800,37593600
12838,chr9,37593600,37606400
12839,chr9,37606400,37619200
12840,chr9,37619200,37632000
12841,chr9,37632000,37644800
12842,chr9,37644800,37657600
12843,chr9,37657600,37670400
12844,chr9,37670400,37683200
12845,chr9,37683200,37696000
12846,chr9,37696000,37708800
12847,chr9,37708800,37721600
12848,chr9,37721600,37734400
12849,chr9,37734400,37747200
12850,chr9,37747200,37760000
12851,chr9,37760000,37772800
12852,chr9,37772800,37785600
12853,chr9,37785600,37798400
12854,chr9,37798400,37811200
12855,chr9,37811200,37824000
12856,chr9,37824000,37836800
